,text,user
1643,@JoeBiden Plagiarizing Chinese fortune cookies?,KENK138
1644,@JoeBiden Are you going to do any media today?  Where are you Joe?,factsmatter79
1645,RT @DanielleCandela: @JoeBiden https://t.co/NAkmAMg0ev,gtfromnb
1646,@JoeBiden https://t.co/a6IeGehufb,jaba_kash
1647,@JoeBiden Two weeks you will still be in your basement,Corona227614480
1648,"@JoeBiden We're all Americans regards of skin pigmentation,ethnic orientation or socioeconomic situation.What makes… https://t.co/aNxPKdaudw",Peter_S_Becks1
1649,@JoeBiden we cant have u raising our taxes u have enough money allready u greedy,alysia34306685
1650,@JoeBiden #CCP is coming after you.,sulliclari
1651,@JoeBiden King Fauci says it’s completely safe to vote in person. You only want to listen to the scientist when it… https://t.co/yFaUOtCdx2,loveretirement1
1652,@JoeBiden I have to agree.  - two genders  - life begins at conception  #science,FortCollinsRich
1653,@JoeBiden https://t.co/eSm36fT943,cacciagui
1654,@JoeBiden https://t.co/ZBhlJVdI8x,bob_winney
1655,@JoeBiden https://t.co/irbfL8xpzL,leprechaunone1
1656,@JoeBiden https://t.co/mm8Ku7F739,jaba_kash
1657,@JoeBiden https://t.co/o7LtApqUTm,Thatandthis4
1658,"RT @Patrykia: @JoeBiden Instead of surfacing dirt on Hunter Biden’s allegedly sketchy business ties in Ukraine, a just finished GOP-led Sen…",iamdyanneo
1659,@JoeBiden https://t.co/XpinvYu0BL,bob_winney
1660,@JoeBiden How many genders are there?,jtLOL
1661,RT @BlueTsunami5: @JoeBiden Wearing masks grants others the freedom to live as normal a life as possible without the fear of becoming grave…,Initforfreedom
1662,RT @jonlionfineart2: @JoeBiden UNITED WITH BIDEN!  2 WEEKS! https://t.co/ZBiuNICEf7,Ardamora
1663,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,tivonuchka
1664,@JoeBiden @POTUS  So enjoying your morning glories relax https://t.co/vwFpYVelEQ,DiegoFr93969840
1665,@JoeBiden #PresidentialDebate @realDonaldTrump #USPolitics https://t.co/FKtQCAz2tX,cattus_cattus
1666,@JoeBiden PLEASE! I CAN'T TAKE ANOTHER 4 YEARS,OpMigu
1667,@JoeBiden https://t.co/w15GvqgRBA,Oilfielder
1668,@JoeBiden Please use this same energy for climate change 🙏,OPPukeFest
1669,@JoeBiden This morning a story on CNN told how Mr. Biden reached out at 1130pm last night to a widow of NJ police o… https://t.co/suzfGTVNv3,DebraKeller16
1670,@JoeBiden Wait here is previous record. This shows how well he supports Latino https://t.co/h8AJJcVju0,wmyersabn
1671,@JoeBiden So did hunter diddle little Asian girls or no? I need a straight answer. A simple yes or no will do!,WMusser
1672,RT @Miss_utena: @JoeBiden Accepting bribes through your son is a bad thing.  I can't believe that has to be said.,ProudAmericanG2
1673,@JoeBiden has a plan to help working parents help kids get an early education and create jobs with just one thing… https://t.co/R930dwI8tQ,LaRaidergal
1674,@JoeBiden https://t.co/gDeqZYZCDp,bob_winney
1675,@JoeBiden China will be the greatest economic power,Lucas14226945
1676,"@JoeBiden I can't wait until he's out,",Basraan2
1677,@JoeBiden https://t.co/EqLGuvkxBx,bob_winney
1678,"@JoeBiden Why do you support and promote violence?  Violence against persons and property, overt racism, and econom… https://t.co/HlRwwq3HjE",ajcii
1679,"@JoeBiden No you are not, The Socialist Ideology the Democrats have engrained in the minds of entire generations of… https://t.co/Qy9dBC9kQn",DWolfcastle
1680,@JoeBiden Quid Pro Joe had an interest in using his son Hunter as a bag man for influence peddling and bribes from… https://t.co/HrBxt6yvQr,RichardCPatrio1
1681,@JoeBiden I can’t wait !!,kelis53835032
1682,@JoeBiden This is what you do in your basement?,_RightReason
1683,"@JoeBiden Joe who do you think you’re fooling? You are a criminal and you’re son and family have been exposed, and… https://t.co/WdABNO1Vhy",JasonRy72481096
1684,@JoeBiden Thats a whole lot like Trumps plan..,daze_mark
1685,@JoeBiden Trump wants to talk foreign policy? Just compare ⁦@BarackObama⁩’s foreign policy in dealing with the… https://t.co/YIcdnmKvZZ,agathawise
1686,@JoeBiden HOw HOw how how??????,Sandra22507079
1687,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,Jeff08043619
1688,RT @TheSWPrincess: @JoeBiden https://t.co/WLxm7Vvl1g,Initforfreedom
1689,@JoeBiden https://t.co/bkGGDSDsuG,Thatandthis4
1690,@JoeBiden https://t.co/258YEBrliu,DianeNamm
1691,"RT @MagicJo68173373: @JoeBiden As a person who just turned 15, I understand politics, equality, and science. But I mainly understand common…",Initforfreedom
1692,@JoeBiden @Alyssa_Milano @realDonaldTrump WE @CamdenWatch ... IT'S OURS AS A DIVERSELY UNITED PEOPLE ... IT'S OURS… https://t.co/tqjg2uEJxn,CamdenWatch
1693,@JoeBiden We are all one American  country,roniuman17
1694,"@JoeBiden I know you may not personally read this, but tmrw night, keep calm and cool.  We all know you're a smart… https://t.co/4rtFmwwtqn",thel8boomer
1695,@JoeBiden you and your son should be in prison!,ParrosBill
1696,@JoeBiden @KamalaHarris OR MAYBE AT '' NASTY NANCYS '' HOUSE. SHE HAS ALL THE ICE CREAM..HUH..WE CAN'T AFFORD IT...… https://t.co/mSgqovrMlW,iceman5914
1697,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,kierrereeg
1698,RT @Mitchmgmbos: @JoeBiden Go Joe 👊 Go!!! 😷 https://t.co/3PrGkjnTsF,Initforfreedom
1699,RT @marygribbin809: @JoeBiden Trump's NO LONGER SECRET Chinese Bank Account where Trump deposited MILLIONS from the Chinese in his first ye…,girl_heeler
1700,@JoeBiden https://t.co/scMh0FMwFC,Phx1rick
1701,@JoeBiden where is Hunter,angel_cortez78
1702,@JoeBiden 47 years in politics... you are such a piece of shi...,DanielFreed12
1703,@JoeBiden Apes together strong?,notethanwalker1
1704,RT @chdlstlsshl: @JoeBiden https://t.co/4yhUCrMMke,chdlstlsshl
1705,@JoeBiden Your mouth to G-D’Souza ears.,ElliotGaldy
1706,@JoeBiden Please oh please oh please oh please oh please oh please oh please oh please oh please oh please oh pleas… https://t.co/dVulclZK40,decorjunky_hm
1707,RT @Real_Patriot88: @JoeBiden You shouldn’t take money from foreign governments and abuse your power. I can’t believe that has to be said.,Initforfreedom
1708,@JoeBiden @realDonaldTrump Why you haven't ever blame China? Your son get money from China?,buddy0630
1709,@JoeBiden 😂😂😂😂😂😂😂😂😂😂😂😂😂,blondieteach
1710,"@JoeBiden It does, they are wrong often!! In my lifetime things Science fact turned out to be wrong. From breaking… https://t.co/jwojJgKhWN",huffman7101
1711,@JoeBiden This is amazing!,jillwow
1712,@JoeBiden https://t.co/FFZxyAVSIL,bob_winney
1713,RT @Modster99: @JoeBiden Old men shouldn't sniff or fondle young girls.   I can't believe that had to be said.,saltytowerJimT
1714,RT @9PMRoutine1: @JoeBiden 👌🏻 https://t.co/2ncrEN58Uk,601drew
1715,"@JoeBiden When scientists themselves disagree, who do you listen to?",RichardSalPhD
1716,@JoeBiden Listening to only scientists (and only certain scientists) is a bad thing.,CurtisCoates
1717,"RT @Phillip2020Vote: @JoeBiden Joe, stay safe. Rest up. In January you will be tackling a Country in desperate need of leadership. And don’…",hertzog_gary
1718,"@JoeBiden @djmonijj *when* sir, when #VoteBiden",kndempsey
1719,@JoeBiden WHERE IS HUNTER! YOU LET YOUR SON DATE HIS BROTHER'S WIDOW? SICK FAMILY!,Slingdrinks
1720,"RT @Patrykia: @JoeBiden Instead of surfacing dirt on Hunter Biden’s allegedly sketchy business ties in Ukraine, a just finished GOP-led Sen…",malinda1200
1721,RT @marcanoserrano: @JoeBiden is a political chameleon.,Constan48087338
1722,@JoeBiden https://t.co/x9y46rMepN,bob_winney
1723,@JoeBiden I can’t believe your intern typed that...,tkinder
1724,@JoeBiden Vote for your son👍,FengZi54434817
1725,@JoeBiden https://t.co/zyboABiMo8,bob_winney
1726,@JoeBiden Beautiful. Brought tears to my eye Vice President. God keep you healthy to lead our country. Bless you Sir!,DowElizabeth
1727,"@JoeBiden What makes you think (thinking not your strong suit) that any sane person wants no police, open borders a… https://t.co/s9K2eJplJB",BradDubois37
1728,@JoeBiden Doesn’t matter what you listen to because you can’t remember what you doing. https://t.co/HX2VxyIBER,Richard37900032
1729,@JoeBiden Then listen to the science that says life begins at the moment of conception.,m_bohls
1730,@JoeBiden https://t.co/jfXd3aBBEE,davidehvan
1731,@JoeBiden https://t.co/5ZIYmWNMBG,thisbearbites
1732,RT @Southsh80194610: @JoeBiden 1/4 million dead American people and Trump don't take it seriously.  We can't take him seriously to run our…,Initforfreedom
1733,@JoeBiden A lot of us can't.,stlfilmmaker
1734,@JoeBiden https://t.co/ezxXoKtNeU,AutoShetech
1735,"@JoeBiden The ""scientists"" you have listened to on global warming since the 1970s have ALL been embarrassingly, and… https://t.co/LNFS9dt6jl",LogicLolz
1736,@JoeBiden How are you going to do that? Let me tell you. You are going to steal all the hard work that our Presiden… https://t.co/TZNaySLV3j,PaulWal05771089
1737,@JoeBiden Powerful video with a powerful message.,NandraR
1738,"@JoeBiden It can be seen that Biden is more thoughtful and capable than Trump, and he is a trustworthy person.",t1pHXY5dPTLBNHX
1739,@JoeBiden Suggestion for the debate. Carry letter size card stock with words written on them (such as Unite America… https://t.co/xaNjgpJuEC,justabadcat
1740,"@JoeBiden @stengel Let’s go, Joe!! I’m in!!",dreaburns
1741,RT @marygribbin809: @JoeBiden Trump's NO LONGER SECRET Chinese Bank Account where Trump deposited MILLIONS from the Chinese in his first ye…,DaceDolores
1742,@JoeBiden Are you going to get the cure from your friends in China?   https://t.co/hQ5ww0mrWw,LuauKin
1743,@JoeBiden When you joining that movement Joe Ukraine Biden? You are rooting for the Ukrainian government and people.,USA_Patriot001
1744,"@JoeBiden owns the media  So the moderator for the Presidential debate this Thursday is the same fake news ""journal… https://t.co/z7MKKPVNNj",1957_KBo
1745,@JoeBiden You have no future...only what the radical left allows you to do!  Wake up,kevinruss55
1746,"@JoeBiden ..A woman who just lost her husband,a policeman, to COVID told CNN that you called her last night at 11:0… https://t.co/5oNvBwRcpE",nancyda32707581
1747,@JoeBiden @realDonaldTrump Trump has also attacked YOU and Hunter again btw. What do you have to say about all thes… https://t.co/SMqIs7EDXl,JeffewTang
1748,"@JoeBiden Come out of the basement, Joe, and give us answers on your dealings with China, Ukraine, etc.  Stop hiding.",gartherm
1749,"RT @Rusty_Nickles: @JoeBiden @Bulldog665 @KamalaHarris Win or lose, you won’t be in the White House  this time next year.  Your party will…",Bulldog665
1750,RT @CaliMali88: @JoeBiden You can’t escape your past #CrookedJoeBiden!,jerseyclause
1751,@JoeBiden It is more 2 more weeks you are going into a rest home.,714_khmer
1752,@JoeBiden It's @theiluminaties duty to elect US president neither of us have rights to acknowledge you and Mr.… https://t.co/ZCTcCIaWKT,azm_jibran
1753,@JoeBiden So I just learned today that COVID-19 knows that I’m black. And it will directly target me because of thi… https://t.co/SJKSZqeOIf,WMusser
1754,@JoeBiden @rediornot49 Apparently Trump's closing argument is that you are like Mr Rogers who listens to science and experts.,wookietim
1755,@JoeBiden but not scott atlas???,frang8c
1756,RT @Vets4AP: @JoeBiden https://t.co/5qH6GFaTdH,RodrigoTchunai
1757,"@JoeBiden If you love it, you love our tradition and respect our faith.",Worltrix
1758,"@JoeBiden 2 weeks from today, we're going to #KEEPAMERICAGREAT   !!! ♥️♥️♥️🇺🇲🇺🇲🇺🇲♥️♥️♥️",NickC1685
1759,@JoeBiden Why your son have sexual intercousre with a China little Child?,buddy0630
1760,"@JoeBiden Joe, if he says to you again, “don’t talk to me about being smart,” remind him that he has people take te… https://t.co/6brR4CM9V7",jmaesquire
1761,"@JoeBiden But, they can’t make your decisions for you. They would say take every precaution possible without regard… https://t.co/Ttuiv3Pn1r",dave_chirdon
1762,"@JoeBiden America is really beautiful from a thousand feet in the air...  - You don’t see the trash, the crashed To… https://t.co/TpZsiPFWAx",landen_roger
1763,"@JoeBiden #3 says we will shut down your business as we please.  You might not die of Covid, but you will end up living in an alley.",nonedarecall
1764,"@JoeBiden @realDonaldTrump You’re plan is the same as Trump’s, so if he still has no plan, doesn’t that mean that you don’t either? 🤷🏻‍♀️",fourcees4
1765,@JoeBiden already cast my ballot. Wish u would come out and tell the ppl what you’d do for #COVIDrelief #StimulusNow Don’t b silent,Ingrid36256427
1766,"@JoeBiden Hey @joebiden transparency. How ironic, does that mean you'll let the prosecutions for the Russian probe… https://t.co/2nFWp7zlqk",FleetBobby
1767,@JoeBiden kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk… https://t.co/wAVa5g2SW8,celsorvianna
1768,@JoeBiden Biden and Harris have no plan. They will raise taxes and destroy the Constitution. Democrats believe in p… https://t.co/lbEeB3pGOz,MichaelCabell4
1769,@JoeBiden It’s time to hide from the press...  https://t.co/hQ5ww0mrWw,LuauKin
1770,@JoeBiden https://t.co/aQ2Wv7EFr1,Gooh2j
1771,@JoeBiden Your path to candidacy.... https://t.co/6N5d1RufS3,Renaissance7924
1772,"@JoeBiden One day the scientists say don't wear a mask, the other day don't. Sure Joe trust them.",LittlleStuart
1773,@JoeBiden That ship has sailed.,Julia01216206
1774,RT @Neil10790465: @JoeBiden Science says there are two genders,SDP89754904
1775,@JoeBiden Wow!!! It says it all.  We need Americans to work together not divide like the last 4 years.,truther56
1776,@JoeBiden Agreed! As a people we need to stop hating those with different ideas.  Stop calls to CANCEL Feinstein fo… https://t.co/fuK5pIfDPh,bsmithril
1777,@JoeBiden @SenKamalaHarris https://t.co/hMNaVHXvhi,kjblackhawk
1778,@JoeBiden @KamalaHarris https://t.co/yF29moKgze,markdoublen
1779,@JoeBiden  &amp; Hunter Biden’s corruption is coming out!! #Election2020 https://t.co/PvqVMtgklr #democrats,ZombieSquad668
1780,"RT @MarkDice: @JoeBiden The (computer forensic) scientists say that the Hunter Biden emails are real, and that it *is* his laptop.",Toastmmaster
1781,RT @AynRandPaulRyan: @JoeBiden Too many. #IWillVote https://t.co/7vgimyLjdX,LeaPeea
1782,@JoeBiden Biden most corrupt politician can’t not be president,Lily79992445
1783,"@JoeBiden Yes - do t vote for the guys whose been seeking the country, piece-mail to China.   https://t.co/hQ5ww0mrWw",LuauKin
1784,RT @TEXOTX: @JoeBiden https://t.co/aTr3NRBPJI,moutus84
1785,@JoeBiden 👏🙏✌️❤️🇺🇸,BettyHinesCrus1
1786,@JoeBiden When Trump lies and says he's immune Dr Fox he has to repeat the same thing he's repeated since December… https://t.co/fN4Cra2tEC,DavidLa10994290
1787,@JoeBiden LOOK AT THIS MESS OF A DOPER IN A STOOPER. WHERE'S HIS MIND WANDERING?   BREAKING: Giuliani Gives Hunter… https://t.co/bHnTzMboyh,corockymtns
1788,@JoeBiden China's Useful Idiot. #ChinaJoeBiden https://t.co/J7N618Pssm,robng88
1789,"RT @isawthesethings: @JoeBiden As our nation grieves for over 180,000 covid deaths &amp; record unemployment, this timeline shows Trump’s disas…",annejonesmn
1790,@JoeBiden @SenKamalaHarris https://t.co/dP06CW6klA,kjblackhawk
1791,@JoeBiden Thankfully! #micdrop #scienceisreal #BlueWave2020 https://t.co/s2eq4BP1Jx,LeaPeea
