,text,user
4423,"@realDonaldTrump My oh my, you sound ever so desperate🤣",solacecliff
4424,@realDonaldTrump https://t.co/b3xViFYcVN,davidmweissman
4425,RT @ThePubliusUSA: @realDonaldTrump The President of the United States is spreading baseless conspiracies again.,LASR0411
4426,"RT @okkie48: @realDonaldTrump Remember America .....more cases, more deaths at a level never seen before https://t.co/6yXPrVJQ1s",eaglesnest1961
4427,@realDonaldTrump President Trump you are the Energizer Bunny. Keep it up all the way to the finish line and we will… https://t.co/F3QfQ74qWB,juliepipkin5
4428,@realDonaldTrump REMEMBER if we don't have a National Response to Coronavirus Pandemic  ~70% of Americans will be… https://t.co/Fs4kdUde5U,Makinwaves3
4429,@realDonaldTrump @BreitbartNews And you must answer for your China accounts!,rinnerstr
4430,@realDonaldTrump @BreitbartNews You have a bank account in China! You paid more taxes in China than here at home. Y… https://t.co/HLbr90XBGS,laureniscooking
4431,@realDonaldTrump Some things are worth the price.,VirginiaPeck19
4432,@realDonaldTrump @BreitbartNews Nothing to answer or see,WalterFulmer2
4433,@realDonaldTrump Maybe just raise yours from $750 to what you actually should be paying.,burgersnfranks
4434,@realDonaldTrump Its about time you start challenging the media instead of turning the cheek.,Sambehan
4435,"@realDonaldTrump It’s not going to work, we can smell your desperation. It smells like teen spirit.",emorys
4436,@realDonaldTrump @MarkMeadows quit ballassing. Lesley Stahl has been a renowned journalist for decades. Her style i… https://t.co/CZL1CuHjdM,IMHOjustsaying
4437,@realDonaldTrump I think if Trump wins I won’t be able to accept the results. There is to much wide spread voter fr… https://t.co/e5hNT4I0zK,McGavin723
4438,RT @lesleyabravanel: @realDonaldTrump Says the one who evades US taxes and pays more taxes in communist China than It did here. A victory f…,bonniemar
4439,RT @Infantry0300: @realDonaldTrump #ChickenTrump is “super tough” on Twitter but ran away from Lesley Stahl? 😂 https://t.co/MfXIdZIRVM,SilviaCasanova
4440,@realDonaldTrump Your numbers prove you are the flawed. https://t.co/bE4Y43pvAE,barsisanaz
4441,"@realDonaldTrump No only your taxes....oh wait, only rich peoples tax.......never mind.",mepocoloco
4442,RT @Pam_NewLife: @realDonaldTrump Pete Buttigieg had it right about Trumps attacks of Hunter Biden. https://t.co/94jNPH3ocF,alanphil
4443,"@realDonaldTrump No, he’s not. Unless you make over $400,000 a year. Hopefully, with a Democratic controlled Senate… https://t.co/YN9rifOzG3",jp10E
4444,"RT @HKrassenstein: @realDonaldTrump @BreitbartNews You literally have a bank account with the Chinese a communist party, and you literally…",EltananyNevien
4445,"@realDonaldTrump Only for millionaires, do you have comprehension issues has lying just become your normal?",sixftlori
4446,"@realDonaldTrump Trump International Hotels Management paid more than $ 188,000 in taxes in China between 2013 and… https://t.co/8gmSRbFdvI",Legsware_Shop
4447,RT @eugenegu: @realDonaldTrump Trump wants to help the top 1% with trillions of dollars in corporate welfare while giving everyone else jus…,janiskreuz
4448,RT @glamelegance: @realDonaldTrump Donald Trump needs to explain the secretly held bank account in China. The account did not show up on Tr…,shopgirl8850
4449,"@realDonaldTrump #FBIDirector Wray has to answer questions. If he doesn’t answer, then he has to go. Where’s… https://t.co/w9luIHwMP8",dahawg01
4450,@realDonaldTrump couldn’t handle the truth ? you choked ??  😆,Chrissy77627612
4451,RT @itsJeffTiedrich: @realDonaldTrump and then what happened? the ballots in question were checked against voter rolls and invalidated. tha…,Trandyw4
4452,@realDonaldTrump Great interview Eric because you did not asked difficult wuestions. Even I was able to answer.,KRautamaki
4453,@realDonaldTrump No vote for crazy Trump!!,DietmarSchmidt7
4454,@realDonaldTrump Your “desperate” is starting to show. Sad https://t.co/txts1ZiiPC,1130Meredith
4455,@realDonaldTrump WRONG!!!!!!! His tax plan will make the RICH pay their fair share!!,KarenSassler
4456,RT @DavidNoGOP: @realDonaldTrump https://t.co/532NSsY58r,wa2_org
4457,@realDonaldTrump @BreitbartNews #FakeNews,StaciGoldberg7
4458,@realDonaldTrump Bullshit.  https://t.co/Udobc0LKlk,HandFeeds
4459,RT @itsJeffTiedrich: @realDonaldTrump and then what happened? the ballots in question were checked against voter rolls and invalidated. tha…,ForRealFormica
4460,"@realDonaldTrump So would it be safe to say that if Biden wins, you may be forced to pay MORE than $750 in taxes? T… https://t.co/MsHSrfZiXX",ArnoldVoice
4461,@realDonaldTrump Doesn’t it only matter for you if Xi raises the tax rate?  🇨🇳 You don’t care about America.… https://t.co/balLykDLBL,kenright80
4462,"@realDonaldTrump Just remember what Trump tells you, believe the opposite.",voteblue21
4463,@realDonaldTrump How's that Bank account in China doing these days? Do you have your trip to Russia all planned out… https://t.co/LjrP1Ud44D,rainsonglta
4464,RT @soloyochapin: @realDonaldTrump At least @EricTrump didn't run away crying like @realDonaldTrump has been walking away from interviews a…,mykooltripodi
4465,@realDonaldTrump I’m a Democrat I have a gun I’ll take my chances with Biden thank you very much.… https://t.co/nm5fu6qigA,shenanigans138
4466,@realDonaldTrump Liar liar pants on fire 🤥,keepit_kool
4467,RT @66stilllliberal: @realDonaldTrump Secret Chinese Bank account you never disclosed ?  What a Chinese sympathizer.  What else do you have…,Highlanderbabe1
4468,RT @HKrassenstein: @realDonaldTrump That’s a lie.  He’s not raising taxes unless you make over $400k.,Champa4Us
4469,@realDonaldTrump You're just worried you might actually have to pay some taxes under a Joe Biden administration. And it's about time!,gshifrin
4470,@realDonaldTrump @BreitbartNews Um YOURE the one with the Chinese bank account,FAGANTgf
4471,"@realDonaldTrump Every interviewer do their job and ask you tough questions or not let you lie, you go after them l… https://t.co/gaasexVchw",jjmt6836
4472,@realDonaldTrump Ohh really. Still this outdated Republican/NRA fear mongering?,aorgat
4473,@realDonaldTrump It’s interesting to see how many people actually believe his plan is only going to effect those wh… https://t.co/M8Kb797ssQ,Samanth78434259
4474,@realDonaldTrump Coronavirus is coming back very rapidly too. What’s your plan jr?,CraftFan33
4475,"@realDonaldTrump  again said last night: We're rounding the turn on the pandemic. But tell that to the 60,315 Ameri… https://t.co/Ij1yjtj82U",capitalparanae1
4476,RT @scientificrealm: @realDonaldTrump @BreitbartNews https://t.co/24wyTxOEIj,joeolea02444956
4477,RT @DBhaird: @realDonaldTrump You mean he is going to raise YOUR taxes. @JoeBiden is going to raise taxes on the rich and that is the way i…,Huny2u1
4478,RT @lesleyabravanel: @realDonaldTrump @JoeBiden #TrumpDepression #BidenHarrisToSaveAmerica https://t.co/okziomUeff,klingensmith_j
4479,"RT @MiaFarrow: @realDonaldTrump 225,000 Americans dead - most because of your negligence and stupidity- and you’re whining  because leslie…",mikmiller426
4480,@realDonaldTrump https://t.co/SzCe09tSmw,dnanyc412
4481,@realDonaldTrump Lier,MichaelHarvill7
4482,@realDonaldTrump Stop with the scare tactics.  No one is buying it anymore. You have destroyed the economy while ki… https://t.co/OG4MebMWKW,ATMorrisCounty
4483,@realDonaldTrump @BreitbartNews Hunter is not running for president. On other hand you are the one that has to answ… https://t.co/AEk96KlXqE,Ivan_2001ve
4484,"@realDonaldTrump Well, not really. I don’t think a whole lot of people make $400k a year Donny.",ImCraigCallMeCJ
4485,@realDonaldTrump Maybe you keep bringing that up because it’s going to affect you and your friends. No worries here… https://t.co/FOldzv81UM,RoseMoran24
4486,@realDonaldTrump Coronavirus IS destroying our economy,ElijahLukeH
4487,RT @Phillip2020Vote: @realDonaldTrump A real President will be in Philadelphia today speaking for @JoeBiden🇺🇸 https://t.co/xT66PN5FjB,GrandmaMO
4488,"@realDonaldTrump like a case of haemorrhoids, taxes are a necessary evil and people pay them to get WALLS and such ;)",iRetro2017
4489,@realDonaldTrump I didn't hear you complain and bitch about all of this during the last election.,dawn_pietsch
4490,@realDonaldTrump It's cute you pretend anyone other than Cult45 believes a word you say.,Onlyhereforlul1
4491,@realDonaldTrump MURDERER!,HopeSeider
4492,@realDonaldTrump @BreitbartNews https://t.co/kt08ZCZ4rS,Cone3Dana
4493,@realDonaldTrump Biden threatend Brazil an Ally Country with econonic sanctions due to Fake News about Fires in the… https://t.co/WePIu5F0OT,edsonblumm
4494,"@realDonaldTrump Remember, Trump lies as he breathes",leetema
4495,@realDonaldTrump We the Nigerian Youth need your help. Condemn this #GenocideAtLekkiTollGate to the face of @MBuhari. Thank you sir.,AdebodunH
4496,@realDonaldTrump @BreitbartNews Breitbart 😂🤣😂🤣😂🤣😂🤣😂,CymbusN
4497,@realDonaldTrump https://t.co/ZrWIqmJlZL,NiceTry88352435
4498,"@realDonaldTrump Better get rid of any Originalists, then!",erikgs19
4499,"@realDonaldTrump @BreitbartNews No he doesn’t, and please stop telling media outlets what to do.  Do your own job i… https://t.co/tUGRrZVVQ5",magdalenajanina
4500,RT @itsJeffTiedrich: @realDonaldTrump and then what happened? the ballots in question were checked against voter rolls and invalidated. tha…,GPhiker
4501,@realDonaldTrump #CHINA #SECRETEBANKACCOUNT #CROOKTRUMP #CHINAASSET #RUSSIAASSET #TRUMPCRIMEFAMILY… https://t.co/47jULVC38P,OliviaDzide
4502,RT @lesleyabravanel: @realDonaldTrump @JoeBiden #TrumpDepression #BidenHarrisToSaveAmerica https://t.co/okziomUeff,24sales2U
4503,@realDonaldTrump Taxes? Now that reminds me of something. Is it hypocrisy? Is it evasion? Release your taxes bayard,jocosasoft
4504,@realDonaldTrump https://t.co/WjPYrbfKvP,teresawonline
4505,@realDonaldTrump Experts you hired say no to herd immunity. You say it’s a must? Donald? Ate you purposely trying t… https://t.co/KDRaPJvVws,sepulvev
4506,"@realDonaldTrump Why would any leader realistically, purposefully destroy the economy?? 🙄 Ya'll really talk some s@… https://t.co/OX0OY6bkYm",DeanFlannigan2
4507,"RT @Kenny_Sowellfan: @realDonaldTrump ""You can mute the mic of the president of the United States, but you cannot silence the voice of the…",karch21
4508,@realDonaldTrump @SteveKalayjian @Varneyco The stock market is NOT the economy. It represents a very small portion.… https://t.co/rEY9f0ugFe,horsefish20
4509,@realDonaldTrump Poor baby!!! Grow up and stop crying like a bitch.,VRockanlover
4510,@realDonaldTrump For the thousandth time little man - THIS IS NOT TRUE!,24ibelieve
4511,@realDonaldTrump throwback to when i was the best minecraft player and dream makes a video and i asked for clout an… https://t.co/jWpr3r77Ew,COLORN0TFOUND
4512,RT @scientificrealm: @realDonaldTrump https://t.co/K6Of8GfNFh,Jrfanjo
4513,RT @flakingbaking: @realDonaldTrump How many different countries do you have secret bank accounts in?  I know one is in China.,SusanStayner
4514,@realDonaldTrump Two words: old hat,DamitolM
4515,@realDonaldTrump Sighhhhh.   So sad.   I’m sure it’s difficult for DJT to understand that most Americans expect pat… https://t.co/C4j0ucYgk6,bendavidbarr
4516,@realDonaldTrump Can't wait!,markhartig
4517,"@realDonaldTrump I doubt most MAGA's earn $400,000 per year so breath easy #MAGA. Biden wants to raise taxes on the ultra wealthy.",RestingMyWings
4518,@realDonaldTrump @BreitbartNews Trump and the GOP are such crooks. Stealing and looting money for themselves and th… https://t.co/fNVQE8PBVb,RachelWyattArt1
4519,"@realDonaldTrump Btw, I trade in Stocks. The only reason Stocks were up, was because consumers believed that they w… https://t.co/l1nujLktY6",Dragonzfli
4520,RT @JoyceWhiteVance: @realDonaldTrump @BreitbartNews Also Trump: even though my DOJ will ask SCOTUS (the week after the election) to takeaw…,spikenewport
4521,RT @HKrassenstein: @realDonaldTrump @BreitbartNews Why hadn’t Trump received any trademarks from China until after he was elected?  Why did…,DragonCat936362
4522,RT @ChidiNwatu: @realDonaldTrump @BreitbartNews I don't like Presidents that paid more taxes to China than the United States.  #TrumpChinaB…,daisyrak
4523,@realDonaldTrump Gotta believe it if our trusted(not) pres retweets! If only those deceased could rise up and help… https://t.co/PAO9dD5Ovk,Dump_Trump_2017
4524,@realDonaldTrump Not my taxes. I make less the 400k so not me. Maybe taxes for you and your rich friends but not th… https://t.co/aBoYdVXlE0,TFritz1325
4525,"RT @mmpadellan: @realDonaldTrump @BreitbartNews Hey moronicus, I hate to interrupt your projection, but the payroll tax stunt you announced…",MDragonick
4526,RT @Lananalula: @realDonaldTrump This Eric Bolling? #TeamJoe https://t.co/GN4IOCuHpk,twi_chri
4527,"@realDonaldTrump Ya, there are people who can't even pay the current taxes 🙄, it will be a nightmare for them if this happens.",HarrisBalan
4528,@realDonaldTrump @BreitbartNews https://t.co/A0NjWBwuXX,seppyitsme
4529,"RT @TheBaxterBean: @realDonaldTrump the secret #TrumpChinaBankAccount records show in 2017 he paid $188,561 in taxes to China 🇨🇳 for their…",davidbrookscox
4530,@realDonaldTrump #Obama Visits #Pennsylvania Today  I heard #Carter #Busch and #Clinton are going to make a stateme… https://t.co/uYdhJZR81r,Come2lite
4531,@realDonaldTrump Yea he’s going to make the 1% pay.,langa_91
4532,@realDonaldTrump @BreitbartNews https://t.co/pK9rxEsw4c,glows_kyle
4533,@realDonaldTrump https://t.co/Mu2i1z8UTl,DonChristianso2
4534,"@realDonaldTrump @foxandfriends Trump International Hotels Management paid more than $ 188,000 in taxes in China be… https://t.co/i6pDGHZpe9",Legsware_Shop
4535,RT @lesleyabravanel: @realDonaldTrump Says the one who evades US taxes and pays more taxes in communist China than It did here. A victory f…,klingensmith_j
4536,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",WORKINGAUTOPART
4537,@realDonaldTrump https://t.co/zjXNeOQy5K,ladyschrock1
4538,@realDonaldTrump we cant have our taxes raised we need to vote trump to save our country from biden,alysia34306685
4539,RT @scientificrealm: @realDonaldTrump https://t.co/gzYWisJt8O,JonScherm
4540,@realDonaldTrump Quit lying. He's raising taxes on those making over 400K per year. This really won't be affecting your cult.,EBisquito
4541,"@realDonaldTrump 🤣🤣🤣 idiot, is that your whole campaign? Slandering, deflecting and projecting, not to forget the a… https://t.co/4g0BLhAOdu",kristinasworlds
4542,"@realDonaldTrump Remember, the dude in charge of the country who doesn’t pay any taxes is telling everyone to watch… https://t.co/v6lmfT82x9",mattsart7
4543,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",AllanSc07279096
4544,@realDonaldTrump tried the pani puri ?,ryanpereira
4545,RT @Pam_NewLife: @realDonaldTrump Pete Buttigieg had it right about Trumps attacks of Hunter Biden. https://t.co/94jNPH3ocF,DorisMurdock
4546,@realDonaldTrump get the stimulus done then otherwise you’ll lose,_stealthtrader
4547,"@realDonaldTrump Biden's plan is to raise taxes ONLY if you make $400,000 or more. If you do, God bless you and you… https://t.co/Hd21p7r10s",CoasterPrsn
4548,"@realDonaldTrump Your anti-Muslim mentality will be an important cause of failure, if you will fail.",ishtiak_rahul
4549,"@realDonaldTrump Softball questions huh, yes you’re great at those.",debb_nodowner
4550,@realDonaldTrump Thanks to you everyone is voting in person . No rigged election,ericka37680857
4551,"@realDonaldTrump I don’t make $400,000, so I’m good. Biden 2020.",jobutoo
4552,RT @scientificrealm: @realDonaldTrump https://t.co/F5QoxLxf38,xmartha1
4553,"@realDonaldTrump Remember, TRUMP has unknown bank accounts in CHINA",LindyLoop2020
4554,@realDonaldTrump @BreitbartNews https://t.co/NdPrk79Hp5,PissOffTrumpkin
4555,RT @AnnabelleT53: @realDonaldTrump @BreitbartNews https://t.co/2kDHQn2ShW,buyindian
4556,@realDonaldTrump And none of them were used to cast votes.,dannyc12taw
4557,@realDonaldTrump No he’s not stop lying,bethech51519713
4558,RT @LeeksDry: @realDonaldTrump @BreitbartNews Dr. Li-Meng Yan shows the evidences in her two short reports that the coronavirus was manufac…,Yilan28119405
4559,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",2019HotMess2019
4560,RT @scientificrealm: @realDonaldTrump https://t.co/RfBuP1XlQ9,AlexinResist
4561,"@realDonaldTrump @realDonaldTrump please say something about what's going on in Nigeria, it will go a long way!",tareyezekiel
4562,@realDonaldTrump Vote him out.....,NativeLex
4563,@realDonaldTrump I would like to know more about why you are investing in China and not America. #TrumpChinaBankAccount,julietfes
4564,RT @scientificrealm: @realDonaldTrump https://t.co/9ANZVg8eTJ,Jrfanjo
4565,@realDonaldTrump EXCUSING SAUDI PRINCE’S DISMEMBERMENT OF U.S.-BASED JOURNALIST AND ADOPTING JOSEPH STALIN’S “ENEMY… https://t.co/gZBwzImiI7,Owaisalexraza_T
4566,"RT @PatrickNova6: @realDonaldTrump NATIONAL DEBT: $27.2 trillion  DEFICIT (actual):  $4.3 trillion  DEBT per TAXPAYER: $218,000 TRUMP TAXES…",Kiddingright4
4567,@realDonaldTrump Yes in your briefs probably should be wearing depends...,TheMack007
4568,"RT @eugenegu: @realDonaldTrump Joe Biden wants to raise taxes on those making more than $400,000 per year. That’s less than 1% of all Ameri…",anniesavage0
4569,"@realDonaldTrump Eisenhower marginal tax rate was 91%, and that’s the great America you keep yapping about, so what’s the problem?",joolstag
4570,@realDonaldTrump 🤡 Russia &amp; You rigged 2016. 🇺🇸 time to change .. vote Trump out 📢,Frankmothe
4571,@realDonaldTrump Get em Big Dawg,JayQuarles4
4572,@realDonaldTrump https://t.co/P5xJTEYAkj,lizzylaclair
4573,RT @bimmerella: @realDonaldTrump Make up your mind jackass... Btw...LAME. Enjoy prison. https://t.co/XAsNWxOjRc,chrakey
4574,"RT @mmpadellan: @realDonaldTrump LMAO, what a petty, whiny little bitch.  The smallest, most trivial man EVER.  Go ahead and air it, trumpl…",HK2K16_
4575,@realDonaldTrump If you’re a millionaire,MBFox5
4576,@realDonaldTrump https://t.co/fd2PojfXo5,DitchDontheCon
4577,RT @scientificrealm: @realDonaldTrump https://t.co/UivqmPVHok,85awsom
4578,"@realDonaldTrump Trump International Hotels Management paid more than $ 188,000 in taxes in China between 2013 and… https://t.co/JYdJfpLRn6",Legsware_Shop
4579,RT @scientificrealm: @realDonaldTrump https://t.co/YRKLnpV2YL https://t.co/Xj3lr1fzwI,PutinsPussyCat
4580,RT @HKrassenstein: @realDonaldTrump That’s a lie.  He’s not raising taxes unless you make over $400k.,Eric90877456
4581,@realDonaldTrump https://t.co/fiFUBhLz8h,mimacnw
4582,@realDonaldTrump Daniel Dale is getting real tired of having to correct you on this donald,LauraDiBella15
4583,@realDonaldTrump You're the president of the most powerful country in the world.. Do something Trump.. Making out t… https://t.co/419E85upoa,naija_endsars
4584,"RT @davidmweissman: @realDonaldTrump I repeat again that the 2nd amendment is not in jeopardy, Guns need regulations but no one plans to ta…",SusanFElkin2
4585,RT @lesleyabravanel: @realDonaldTrump Says the one who evades US taxes and pays more taxes in communist China than It did here. A victory f…,Cobra1A
4586,"@realDonaldTrump @BreitbartNews Just start packing up your things, Americans are evicting you.",pugreese
4587,@realDonaldTrump More scare rhetoric from Donald Trump. Trump is nothing but a divider-in-chief. Has to attack his… https://t.co/x77cinWQbP,RonSand06665279
4588,@realDonaldTrump @VP @POTUS @WhiteHouse @GOP @SenateGOP @senatemajldr @DNC Who does Trump owe the $421 million to?… https://t.co/9Ey63ia3uV,katewillis10
4589,@realDonaldTrump https://t.co/aLIrORnItF,richfeldman
4590,@realDonaldTrump @BreitbartNews Your days are numbered sir. Get over it.,Quietstorm0691
4591,@realDonaldTrump Falsehoods,Wadesworld2
4592,RT @LeeksDry: @realDonaldTrump @BreitbartNews Dr. Li-Meng Yan shows the evidences in her two short reports that the coronavirus was manufac…,gsgf7777
4593,@realDonaldTrump that’s not how the constitution works,mhlyons
4594,"@realDonaldTrump He’s not raising my taxes. I don’t earn over $400,000. Most of Americans don’t either. Stop lying.… https://t.co/G3cBmr3omJ",GrandmaMO
4595,@realDonaldTrump @BreitbartNews Could ya focus on the 545 children who have parents that can’t be found? Seriously… https://t.co/vQJzrzb3Ze,ahl_ch
4596,@realDonaldTrump Speaking to the top 1% are you?,GaleTay91676546
4597,"@realDonaldTrump @BreitbartNews Clownboy Trump must answer the question ""Why I did nothing to counter attack the vi… https://t.co/Km9kXMxpbN",P11CRWB
4598,"@realDonaldTrump Q: ""...is there anything you'd do differently regarding Covid?""  A: ""Not much.""  ~Donald J. Trump… https://t.co/KZIMasGTrX",RandymH
4599,"RT @RepsForBiden: @realDonaldTrump Said the guy who paid only $750 income tax a year. also, if you make less than 400K a year Biden will NO…",AllanSc07279096
4600,@realDonaldTrump https://t.co/GUPp8spJkO,Lilly68395401
4601,@realDonaldTrump Can't wait to see you storming out in a huff. https://t.co/isda0ccI83,Jefi75494031
4602,RT @scientificrealm: @realDonaldTrump https://t.co/gzYWisJt8O,HeidyTL
4603,@realDonaldTrump I thought it was now MAGAA? 😂,hokester112
4604,@realDonaldTrump https://t.co/2frY27jG3W,gooben
4605,"@realDonaldTrump Trump Lied, People Died!",1d3w5
4606,@realDonaldTrump THE @TheJusticeDept AND THE @FBI NEED TO BE INVESTIGATING PHOEBE PUTNEY MEMORIAL HOSPITAL IN ALBAN… https://t.co/ItK1BKkrr1,ericsfreeman78
4607,@realDonaldTrump https://t.co/jyJ3Oo0hlA,bAyArEa706
4608,RT @Phillip2020Vote: @realDonaldTrump A real President will be in Philadelphia today speaking for @JoeBiden🇺🇸 https://t.co/xT66PN5FjB,eaglesnest1961
4609,"@realDonaldTrump Do you even know what taxes are? Since you never pay them and keep making false statements about them, that is.",PrideRTV
4610,"@realDonaldTrump No he is not!!!hes going to raise YOUR TAXES...oh wait, WTF do you care...YOI DON'T PAY ANY!!!",WTFiswr48310351
4611,@realDonaldTrump OAN 🙄,JP_IS_ME
4612,@realDonaldTrump Wrong,WalterFulmer2
4613,RT @Nikluk: @realDonaldTrump Trump already destroyed the economy and he killed our loved ones. Tens of millions of Americans are unemployed…,klingensmith_j
4614,@realDonaldTrump Nah. Don’t worry about me. I’ve got the same accountant that you do.,Jackrabbit4618
4615,"@realDonaldTrump My taxes went up under your ""tax cut.""",realScottWargin
4616,"@realDonaldTrump No one making under $400,000 will have their taxes raised but people like you won’t be able to get… https://t.co/JV8cEfVPqf",loveylovett
4617,@realDonaldTrump Care to explain this at the debate tomorrow? https://t.co/12f91Zjc5d,RodBarbee
4618,RT @scientificrealm: @realDonaldTrump https://t.co/jVvx2J6aVR,JonScherm
4619,@realDonaldTrump OOPSY YOU FORGOT TO MENTION... NO TAX HIKES FOR PEOPLE EARNING UNDER $400K.  Trump is mentally &amp; p… https://t.co/gsCHvLL1CS,EsmeRain1
4620,RT @ThomasEBrown3: @realDonaldTrump Tax records show Trump maintains a Chinese bank account: NYT via @thehill https://t.co/HWdHgFy4HG,24sales2U
4621,@realDonaldTrump You're as accurate as a crossed eyed bowler.  Your a gutter ball and the pins are the GOP.  The Ma… https://t.co/J7lfeO2lXP,SparkytoCband
4622,@realDonaldTrump Guess what he's not gonna do? 🖕🖕🖕 https://t.co/QbveTPwOsN,OMellieo
4623,"RT @AynRandPaulRyan: @realDonaldTrump BTW, what's up with your China bank account? #TrumpChinaBankAccount  https://t.co/UWMcddvufw",iproofer1
4624,@realDonaldTrump #Lie,ptitcombjr
4625,@realDonaldTrump He keeps trying to change the subject from China. Don't let him.,ForRealFormica
4626,@realDonaldTrump ...but you’ve had 4 years already 🤷🏻‍♀️,lovegerald
4627,@realDonaldTrump Experts you hired say no to herd immunity. You say it’s a must? Donald? Ate you purposely trying t… https://t.co/ATxEoJGcPS,sepulvev
4628,RT @JoyceWhiteVance: @realDonaldTrump @BreitbartNews Also Trump: even though my DOJ will ask SCOTUS (the week after the election) to takeaw…,MickerSticker
4629,@realDonaldTrump The cost of living is going up and wallstreet will always do very good . This is what he is saying… https://t.co/BjGY0eJiZA,TitoGaray11
4630,RT @Infantry0300: @realDonaldTrump #ChickenTrump is “super tough” on Twitter but ran away from Lesley Stahl? 😂 https://t.co/MfXIdZIRVM,eaglesnest1961
4631,@realDonaldTrump Where's the footage Donald? I want to see it,EileenBuckley
4632,RT @lauferlaw: @realDonaldTrump You’ve raised the mortality rate in America at a level never seen b4. Everyone is sick of you &amp; your nonsen…,lesafy7
4633,RT @jwpsr: @realDonaldTrump https://t.co/o8yw1TVFz6,jwpsr
4634,RT @LeeksDry: @realDonaldTrump @BreitbartNews Dr. Li-Meng Yan shows the evidences in her two short reports that the coronavirus was manufac…,gsgf7777
4635,RT @scientificrealm: @realDonaldTrump https://t.co/9UDyyxwZNK,Jrfanjo
4636,"@realDonaldTrump Just keep telling your lies, Desperate-Donald.",Jadawin_Parr
4637,RT @scientificrealm: @realDonaldTrump https://t.co/7ELbbFqJJH,xmartha1
4638,@realDonaldTrump @BreitbartNews The WSJ are a bunch of trump tush wipers! Joe Biden doesn’t have to answer question… https://t.co/KhFABgqeqx,DRSPIELS
4639,"@realDonaldTrump @SteveKalayjian @Varneyco Trump International Hotels Management paid more than $ 188,000 in taxes… https://t.co/n4aVhsyNlY",Legsware_Shop
4640,@realDonaldTrump https://t.co/MhZJ5qOMTy,dusty_rhino
4641,@realDonaldTrump go intervene in Nigeria and you will have my vote!,MasterOfTheGLOW
4642,@realDonaldTrump It's been seen before.,Partfortynineg1
4643,@realDonaldTrump https://t.co/2atmW6t4Q3,jakdracula
4644,@realDonaldTrump Here's your handiwork. https://t.co/z5FgYWKihx,Shannon84722643
4645,@realDonaldTrump Why are you worried you’ve only paid $750🤷🏽‍♀️,DanielleLynchC1
4646,@realDonaldTrump @POTUS @foxandfriends https://t.co/4uoBTXDho5,cleetus2000
4647,"RT @losclarke: @realDonaldTrump Breaking News, Trump campaign testing new mute button prior to tomorrow’s debate 😂 https://t.co/f9cZyiAnVm",Purrrfect8
4648,@realDonaldTrump @BreitbartNews https://t.co/rxzuVWcHPh,NanetteHendler
4649,"RT @AdamTexDavis: @realDonaldTrump The good news for you is, the way you're hemorrhaging money, you may not qualify for the tax increase fo…",Versace456
4650,@realDonaldTrump The only thing that is rigged was your first term.,StaciGoldberg7
4651,"RT @soloyochapin: @realDonaldTrump Remember, While Hundreds of Thousands of Americans were dying of #COVID19 due to @realDonaldTrump inepti…",anniesavage0
4652,RT @Nostradonny: @realDonaldTrump https://t.co/63TRApQFtj,lachellabella
4653,"@realDonaldTrump I am pleased to inform you that, for the sake of accuracy in reporting, I am considering posting t… https://t.co/Hsom6eAzi7",DougWar40K
4654,@realDonaldTrump Show 60 Minutes interview now. Show the bias. We are sick also of F&amp;F always talking about the pol… https://t.co/JzHyKAqfnG,RalphKaupa
4655,"RT @mmpadellan: @realDonaldTrump Dude, One America News is not real news. Even OANN knows they're not real news. They don't even get a seat…",nmacsata
4656,"@realDonaldTrump Donald Trump paid $200,000 in taxes to China and $750 in taxes to America last year.  This man is… https://t.co/TEi4UxJgVx",ScholarsMate
4657,@realDonaldTrump You just trying to take the focus off of you Americans if you guys listen to all the negative thin… https://t.co/XvjPEaaJuo,cathy1203
4658,RT @JulieBorowski: @realDonaldTrump https://t.co/TwXUgi5qYf,MarkArrowSurvey
4659,@realDonaldTrump I don't feel sorry for our broke conartist President that doesn't pay his fair share of taxes.,RobsonJohnathon
4660,"@realDonaldTrump @BreitbartNews I won't, never, neither!!!",theshadowknows
4661,@realDonaldTrump @BreitbartNews How about you answering the questions about your Chinese ties. You paid more taxes… https://t.co/7e2TiStRYe,markhenk
4662,"@realDonaldTrump You are US goverment’s real face..since you became president, US has taken off  own mask..World ha… https://t.co/l3pWuAtsEq",WilyimWolus
4663,RT @loveDbeach007: @realDonaldTrump Have you run out of original material? Boring! #TrumpChinaBankAccount #TrumpMeltdown,eaglesnest1961
4664,@realDonaldTrump Please do it!,kimmiehamlin
4665,@realDonaldTrump Covid 19,MaryWelsh5
4666,@realDonaldTrump Es necesario publicar la corrupcion del candidato Democrata en todos los medios.,CarlosD75677558
4667,"RT @AynRandPaulRyan: @realDonaldTrump BTW, what's up with your China bank account? #TrumpChinaBankAccount  https://t.co/UWMcddvufw",DLBaldwin7
4668,"RT @HKrassenstein: @realDonaldTrump @BreitbartNews You literally have a bank account with the Chinese a communist party, and you literally…",DruElicker
